Area,Item,Year, hg/ha_yield , average_rain_fall_mm_per_year , pesticides_tonnes ,avg_temp
Indonesia,Maize,2011,"45,652","2,702","1,597",27.24
Indonesia,Maize,2011,"45,652","2,702","1,597",27.19
Indonesia,Maize,2011,"45,652","2,702","1,597",27.39
Indonesia,Maize,2011,"45,652","2,702","1,597",26.63
Indonesia,Maize,2011,"45,652","2,702","1,597",27.19
Indonesia,Potatoes,2011,"159,562","2,702","1,597",25.38
Indonesia,Potatoes,2011,"159,562","2,702","1,597",27.24
Indonesia,Potatoes,2011,"159,562","2,702","1,597",27.19
Indonesia,Potatoes,2011,"159,562","2,702","1,597",27.39
Indonesia,Potatoes,2011,"159,562","2,702","1,597",26.63
Indonesia,Potatoes,2011,"159,562","2,702","1,597",27.19
Indonesia,"Rice, paddy",2011,"49,802","2,702","1,597",25.38
Indonesia,"Rice, paddy",2011,"49,802","2,702","1,597",27.24
Indonesia,"Rice, paddy",2011,"49,802","2,702","1,597",27.19
Indonesia,"Rice, paddy",2011,"49,802","2,702","1,597",27.39
Indonesia,"Rice, paddy",2011,"49,802","2,702","1,597",26.63
Indonesia,"Rice, paddy",2011,"49,802","2,702","1,597",27.19
Indonesia,Soybeans,2011,"13,681","2,702","1,597",25.38
Indonesia,Soybeans,2011,"13,681","2,702","1,597",27.24
Indonesia,Soybeans,2011,"13,681","2,702","1,597",27.19
Indonesia,Soybeans,2011,"13,681","2,702","1,597",27.39
Indonesia,Soybeans,2011,"13,681","2,702","1,597",26.63
Indonesia,Soybeans,2011,"13,681","2,702","1,597",27.19
Indonesia,Sweet potatoes,2011,"123,289","2,702","1,597",25.38
Indonesia,Sweet potatoes,2011,"123,289","2,702","1,597",27.24
Indonesia,Sweet potatoes,2011,"123,289","2,702","1,597",27.19
Indonesia,Sweet potatoes,2011,"123,289","2,702","1,597",27.39
Indonesia,Sweet potatoes,2011,"123,289","2,702","1,597",26.63
Indonesia,Sweet potatoes,2011,"123,289","2,702","1,597",27.19
Indonesia,Cassava,2012,"214,018","2,702","1,597",25.59
Indonesia,Cassava,2012,"214,018","2,702","1,597",27.36
Indonesia,Cassava,2012,"214,018","2,702","1,597",27.37
Indonesia,Cassava,2012,"214,018","2,702","1,597",27.49
Indonesia,Cassava,2012,"214,018","2,702","1,597",26.87
Indonesia,Cassava,2012,"214,018","2,702","1,597",27.48
Indonesia,Maize,2012,"48,987","2,702","1,597",25.59
Indonesia,Maize,2012,"48,987","2,702","1,597",27.36
Indonesia,Maize,2012,"48,987","2,702","1,597",27.37
Indonesia,Maize,2012,"48,987","2,702","1,597",27.49
Indonesia,Maize,2012,"48,987","2,702","1,597",26.87
Indonesia,Maize,2012,"48,987","2,702","1,597",27.48
Indonesia,Potatoes,2012,"165,820","2,702","1,597",25.59
Indonesia,Potatoes,2012,"165,820","2,702","1,597",27.36
Indonesia,Potatoes,2012,"165,820","2,702","1,597",27.37
Indonesia,Potatoes,2012,"165,820","2,702","1,597",27.49
Indonesia,Potatoes,2012,"165,820","2,702","1,597",26.87
Indonesia,Potatoes,2012,"165,820","2,702","1,597",27.48
Indonesia,"Rice, paddy",2012,"51,360","2,702","1,597",25.59
Indonesia,"Rice, paddy",2012,"51,360","2,702","1,597",27.36
Indonesia,"Rice, paddy",2012,"51,360","2,702","1,597",27.37
Indonesia,"Rice, paddy",2012,"51,360","2,702","1,597",27.49
Indonesia,"Rice, paddy",2012,"51,360","2,702","1,597",26.87
Indonesia,"Rice, paddy",2012,"51,360","2,702","1,597",27.48
Indonesia,Soybeans,2012,"14,854","2,702","1,597",25.59
Indonesia,Soybeans,2012,"14,854","2,702","1,597",27.36
Indonesia,Soybeans,2012,"14,854","2,702","1,597",27.37
Indonesia,Soybeans,2012,"14,854","2,702","1,597",27.49
Indonesia,Soybeans,2012,"14,854","2,702","1,597",26.87
Indonesia,Soybeans,2012,"14,854","2,702","1,597",27.48
Indonesia,Sweet potatoes,2012,"139,290","2,702","1,597",25.59
Indonesia,Sweet potatoes,2012,"139,290","2,702","1,597",27.36
Indonesia,Sweet potatoes,2012,"139,290","2,702","1,597",27.37
Indonesia,Sweet potatoes,2012,"139,290","2,702","1,597",27.49
Indonesia,Sweet potatoes,2012,"139,290","2,702","1,597",26.87
Indonesia,Sweet potatoes,2012,"139,290","2,702","1,597",27.48
Indonesia,Cassava,2013,"224,601","2,702","1,597",25.48
Indonesia,Cassava,2013,"224,601","2,702","1,597",27.37
Indonesia,Cassava,2013,"224,601","2,702","1,597",27.88
Indonesia,Cassava,2013,"224,601","2,702","1,597",27.34
Indonesia,Cassava,2013,"224,601","2,702","1,597",26.72
Indonesia,Cassava,2013,"224,601","2,702","1,597",27.3
Indonesia,Maize,2013,"48,441","2,702","1,597",25.48
Indonesia,Maize,2013,"48,441","2,702","1,597",27.37
Indonesia,Maize,2013,"48,441","2,702","1,597",27.88
Indonesia,Maize,2013,"48,441","2,702","1,597",27.34
Indonesia,Maize,2013,"48,441","2,702","1,597",26.72
Indonesia,Maize,2013,"48,441","2,702","1,597",27.3
Indonesia,Potatoes,2013,"160,184","2,702","1,597",25.48
Indonesia,Potatoes,2013,"160,184","2,702","1,597",27.37
Indonesia,Potatoes,2013,"160,184","2,702","1,597",27.88
Indonesia,Potatoes,2013,"160,184","2,702","1,597",27.34
Indonesia,Potatoes,2013,"160,184","2,702","1,597",26.72
Indonesia,Potatoes,2013,"160,184","2,702","1,597",27.3
Indonesia,"Rice, paddy",2013,"51,520","2,702","1,597",25.48
Indonesia,"Rice, paddy",2013,"51,520","2,702","1,597",27.37
Indonesia,"Rice, paddy",2013,"51,520","2,702","1,597",27.88
Indonesia,"Rice, paddy",2013,"51,520","2,702","1,597",27.34
Indonesia,"Rice, paddy",2013,"51,520","2,702","1,597",26.72
Indonesia,"Rice, paddy",2013,"51,520","2,702","1,597",27.3
Indonesia,Soybeans,2013,"14,161","2,702","1,597",25.48
Indonesia,Soybeans,2013,"14,161","2,702","1,597",27.37
Indonesia,Soybeans,2013,"14,161","2,702","1,597",27.88
Indonesia,Soybeans,2013,"14,161","2,702","1,597",27.34
Indonesia,Soybeans,2013,"14,161","2,702","1,597",26.72
Indonesia,Soybeans,2013,"14,161","2,702","1,597",27.3
Indonesia,Sweet potatoes,2013,"147,465","2,702","1,597",25.48
Indonesia,Sweet potatoes,2013,"147,465","2,702","1,597",27.37
Indonesia,Sweet potatoes,2013,"147,465","2,702","1,597",27.88
Indonesia,Sweet potatoes,2013,"147,465","2,702","1,597",27.34
Indonesia,Sweet potatoes,2013,"147,465","2,702","1,597",26.72
Indonesia,Sweet potatoes,2013,"147,465","2,702","1,597",27.3
Iraq,Maize,1990,"24,814",216,692,23.41
Iraq,Maize,1990,"24,814",216,692,19.76
Iraq,Potatoes,1990,"166,681",216,692,23.41
Iraq,Potatoes,1990,"166,681",216,692,19.76
Iraq,"Rice, paddy",1990,"28,889",216,692,23.41
Iraq,"Rice, paddy",1990,"28,889",216,692,19.76
Iraq,Sorghum,1990,"7,273",216,692,23.41
Iraq,Sorghum,1990,"7,273",216,692,19.76
Iraq,Soybeans,1990,"14,615",216,692,23.41
Iraq,Soybeans,1990,"14,615",216,692,19.76
Iraq,Wheat,1990,"10,129",216,692,23.41
Iraq,Wheat,1990,"10,129",216,692,19.76
Iraq,Maize,1991,"21,857",216,692,23.21
Iraq,Maize,1991,"21,857",216,692,19.68
Iraq,Potatoes,1991,"138,029",216,692,23.21
Iraq,Potatoes,1991,"138,029",216,692,19.68
Iraq,"Rice, paddy",1991,"22,008",216,692,23.21
Iraq,"Rice, paddy",1991,"22,008",216,692,19.68
Iraq,Sorghum,1991,"4,348",216,692,23.21
Iraq,Sorghum,1991,"4,348",216,692,19.68
Iraq,Soybeans,1991,"15,000",216,692,23.21
Iraq,Soybeans,1991,"15,000",216,692,19.68
Iraq,Wheat,1991,"8,056",216,692,23.21
Iraq,Wheat,1991,"8,056",216,692,19.68
Iraq,Maize,1992,"20,046",216,692,21.52
Iraq,Maize,1992,"20,046",216,692,17.76
Iraq,Potatoes,1992,"179,167",216,692,21.52
Iraq,Potatoes,1992,"179,167",216,692,17.76
Iraq,"Rice, paddy",1992,"18,947",216,692,21.52
Iraq,"Rice, paddy",1992,"18,947",216,692,17.76
Iraq,Sorghum,1992,"6,125",216,692,21.52
Iraq,Sorghum,1992,"6,125",216,692,17.76
Iraq,Soybeans,1992,"14,800",216,692,21.52
Iraq,Soybeans,1992,"14,800",216,692,17.76
Iraq,Wheat,1992,"5,999",216,692,21.52
Iraq,Wheat,1992,"5,999",216,692,17.76
Iraq,Maize,1993,"19,310",216,692,22.86
Iraq,Maize,1993,"19,310",216,692,18.75
Iraq,Potatoes,1993,"174,739",216,692,22.86
Iraq,Potatoes,1993,"174,739",216,692,18.75
Iraq,"Rice, paddy",1993,"18,727",216,692,22.86
Iraq,"Rice, paddy",1993,"18,727",216,692,18.75
Iraq,Sorghum,1993,"8,333",216,692,22.86
Iraq,Sorghum,1993,"8,333",216,692,18.75
Iraq,Soybeans,1993,"14,815",216,692,22.86
Iraq,Soybeans,1993,"14,815",216,692,18.75
Iraq,Wheat,1993,"5,897",216,692,22.86
Iraq,Wheat,1993,"5,897",216,692,18.75
Iraq,Maize,1994,"21,333",216,692,23.47
Iraq,Maize,1994,"21,333",216,692,20.02
Iraq,Potatoes,1994,"166,360",216,692,23.47
Iraq,Potatoes,1994,"166,360",216,692,20.02
Iraq,"Rice, paddy",1994,"23,497",216,692,23.47
Iraq,"Rice, paddy",1994,"23,497",216,692,20.02
Iraq,Sorghum,1994,"8,571",216,692,23.47
Iraq,Sorghum,1994,"8,571",216,692,20.02
Iraq,Soybeans,1994,"13,846",216,692,23.47
Iraq,Soybeans,1994,"13,846",216,692,20.02
Iraq,Wheat,1994,"7,431",216,692,23.47
Iraq,Wheat,1994,"7,431",216,692,20.02
Iraq,Maize,1995,"14,286",216,816,23.32
Iraq,Maize,1995,"14,286",216,816,19.86
Iraq,Potatoes,1995,"160,385",216,816,23.32
Iraq,Potatoes,1995,"160,385",216,816,19.86
Iraq,"Rice, paddy",1995,"18,000",216,816,23.32
Iraq,"Rice, paddy",1995,"18,000",216,816,19.86
Iraq,Sorghum,1995,"8,889",216,816,23.32
Iraq,Sorghum,1995,"8,889",216,816,19.86
Iraq,Soybeans,1995,"14,000",216,816,23.32
Iraq,Soybeans,1995,"14,000",216,816,19.86
Iraq,Wheat,1995,"8,052",216,816,23.32
Iraq,Wheat,1995,"8,052",216,816,19.86
Iraq,Maize,1996,"20,833",216,616,23.96
Iraq,Maize,1996,"20,833",216,616,20.13
Iraq,Potatoes,1996,"177,576",216,616,23.96
Iraq,Potatoes,1996,"177,576",216,616,20.13
Iraq,"Rice, paddy",1996,"22,500",216,616,23.96
Iraq,"Rice, paddy",1996,"22,500",216,616,20.13
Iraq,Sorghum,1996,"10,000",216,616,23.96
Iraq,Sorghum,1996,"10,000",216,616,20.13
Iraq,Soybeans,1996,"13,750",216,616,23.96
Iraq,Soybeans,1996,"13,750",216,616,20.13
Iraq,Wheat,1996,"8,667",216,616,23.96
Iraq,Wheat,1996,"8,667",216,616,20.13
Iraq,Maize,1997,"19,836",216,848,22.74
Iraq,Maize,1997,"19,836",216,848,19.23
Iraq,Potatoes,1997,"154,474",216,848,22.74
Iraq,Potatoes,1997,"154,474",216,848,19.23
Iraq,"Rice, paddy",1997,"20,165",216,848,22.74
Iraq,"Rice, paddy",1997,"20,165",216,848,19.23
Iraq,Sorghum,1997,"10,000",216,848,22.74
Iraq,Sorghum,1997,"10,000",216,848,19.23
Iraq,Soybeans,1997,"14,000",216,848,22.74
Iraq,Soybeans,1997,"14,000",216,848,19.23
Iraq,Wheat,1997,"7,566",216,848,22.74
Iraq,Wheat,1997,"7,566",216,848,19.23
Iraq,Maize,1998,"21,803",216,755,24.33
Iraq,Maize,1998,"21,803",216,755,20.65
Iraq,Potatoes,1998,"155,263",216,755,24.33
Iraq,Potatoes,1998,"155,263",216,755,20.65
Iraq,"Rice, paddy",1998,"23,438",216,755,24.33
Iraq,"Rice, paddy",1998,"23,438",216,755,20.65
Iraq,Sorghum,1998,"10,000",216,755,24.33
Iraq,Sorghum,1998,"10,000",216,755,20.65
Iraq,Soybeans,1998,"11,181",216,755,24.33
Iraq,Soybeans,1998,"11,181",216,755,20.65
Iraq,Wheat,1998,"8,071",216,755,24.33
Iraq,Wheat,1998,"8,071",216,755,20.65
Iraq,Maize,1999,"19,167",216,508,24.42
Iraq,Maize,1999,"19,167",216,508,20.85
Iraq,Potatoes,1999,"164,972",216,508,24.42
Iraq,Potatoes,1999,"164,972",216,508,20.85
Iraq,"Rice, paddy",1999,"13,846",216,508,24.42
Iraq,"Rice, paddy",1999,"13,846",216,508,20.85
Iraq,Sorghum,1999,"10,000",216,508,24.42
Iraq,Sorghum,1999,"10,000",216,508,20.85
Iraq,Soybeans,1999,"4,365",216,508,24.42
Iraq,Soybeans,1999,"4,365",216,508,20.85
Iraq,Wheat,1999,"6,154",216,508,24.42
Iraq,Wheat,1999,"6,154",216,508,20.85
Iraq,Maize,2000,"7,560",216,548,23.9
Iraq,Maize,2000,"7,560",216,548,20.28
Iraq,Potatoes,2000,"140,645",216,548,23.9
Iraq,Potatoes,2000,"140,645",216,548,20.28
Iraq,"Rice, paddy",2000,"6,000",216,548,23.9
Iraq,"Rice, paddy",2000,"6,000",216,548,20.28
Iraq,Sorghum,2000,"3,333",216,548,23.9
Iraq,Sorghum,2000,"3,333",216,548,20.28
Iraq,Soybeans,2000,"10,000",216,548,23.9
Iraq,Soybeans,2000,"10,000",216,548,20.28
Iraq,Wheat,2000,"3,200",216,548,23.9
Iraq,Wheat,2000,"3,200",216,548,20.28
Iraq,Maize,2001,"23,613",216,837,24.45
Iraq,Maize,2001,"23,613",216,837,20.8
Iraq,Potatoes,2001,"163,947",216,837,24.45
Iraq,Potatoes,2001,"163,947",216,837,20.8
Iraq,"Rice, paddy",2001,"12,800",216,837,24.45
Iraq,"Rice, paddy",2001,"12,800",216,837,20.8
Iraq,Sorghum,2001,"3,333",216,837,24.45
Iraq,Sorghum,2001,"3,333",216,837,20.8
Iraq,Soybeans,2001,"12,000",216,837,24.45
Iraq,Soybeans,2001,"12,000",216,837,20.8
Iraq,Wheat,2001,"7,405",216,837,24.45
Iraq,Wheat,2001,"7,405",216,837,20.8
Iraq,Maize,2002,"24,433",216,879,23.76
Iraq,Maize,2002,"24,433",216,879,20.1
Iraq,Potatoes,2002,"170,047",216,879,23.76
Iraq,Potatoes,2002,"170,047",216,879,20.1
Iraq,"Rice, paddy",2002,"25,000",216,879,23.76
Iraq,"Rice, paddy",2002,"25,000",216,879,20.1
Iraq,Sorghum,2002,"3,333",216,879,23.76
Iraq,Sorghum,2002,"3,333",216,879,20.1
Iraq,Soybeans,2002,"10,000",216,879,23.76
Iraq,Soybeans,2002,"10,000",216,879,20.1
Iraq,Wheat,2002,"15,703",216,879,23.76
Iraq,Wheat,2002,"15,703",216,879,20.1
Iraq,Maize,2004,"22,486",216,829,23.72
Iraq,Maize,2004,"22,486",216,829,20
Iraq,Potatoes,2004,"162,581",216,829,23.72
Iraq,Potatoes,2004,"162,581",216,829,20
Iraq,"Rice, paddy",2004,"28,409",216,829,23.72
Iraq,"Rice, paddy",2004,"28,409",216,829,20
Iraq,Sorghum,2004,"10,556",216,829,23.72
Iraq,Sorghum,2004,"10,556",216,829,20
Iraq,Soybeans,2004,"10,000",216,829,23.72
Iraq,Soybeans,2004,"10,000",216,829,20
Iraq,Wheat,2004,"11,898",216,829,23.72
Iraq,Wheat,2004,"11,898",216,829,20
Iraq,Maize,2005,"23,079",216,873,23.58
Iraq,Maize,2005,"23,079",216,873,19.96
Iraq,Potatoes,2005,"158,431",216,873,23.58
Iraq,Potatoes,2005,"158,431",216,873,19.96
Iraq,"Rice, paddy",2005,"28,879",216,873,23.58
Iraq,"Rice, paddy",2005,"28,879",216,873,19.96
Iraq,Sorghum,2005,"9,750",216,873,23.58
Iraq,Sorghum,2005,"9,750",216,873,19.96
Iraq,Soybeans,2005,"9,214",216,873,23.58
Iraq,Soybeans,2005,"9,214",216,873,19.96
Iraq,Wheat,2005,"8,738",216,873,23.58
Iraq,Wheat,2005,"8,738",216,873,19.96
Iraq,Maize,2006,"24,255",216,824,23.82
Iraq,Maize,2006,"24,255",216,824,20.12
Iraq,Potatoes,2006,"176,444",216,824,23.82
Iraq,Potatoes,2006,"176,444",216,824,20.12
Iraq,"Rice, paddy",2006,"28,867",216,824,23.82
Iraq,"Rice, paddy",2006,"28,867",216,824,20.12
Iraq,Sorghum,2006,"10,000",216,824,23.82
Iraq,Sorghum,2006,"10,000",216,824,20.12
Iraq,Soybeans,2006,"9,095",216,824,23.82
Iraq,Soybeans,2006,"9,095",216,824,20.12
Iraq,Wheat,2006,"13,783",216,824,23.82
Iraq,Wheat,2006,"13,783",216,824,20.12
Iraq,Maize,2007,"24,774",216,"1,063",23.92
Iraq,Maize,2007,"24,774",216,"1,063",20.12
Iraq,Potatoes,2007,"179,580",216,"1,063",23.92
Iraq,Potatoes,2007,"179,580",216,"1,063",20.12
Iraq,"Rice, paddy",2007,"31,630",216,"1,063",23.92
Iraq,"Rice, paddy",2007,"31,630",216,"1,063",20.12
Iraq,Sorghum,2007,"9,722",216,"1,063",23.92
Iraq,Sorghum,2007,"9,722",216,"1,063",20.12
Iraq,Soybeans,2007,"9,187",216,"1,063",23.92
Iraq,Soybeans,2007,"9,187",216,"1,063",20.12
Iraq,Wheat,2007,"14,031",216,"1,063",23.92
Iraq,Wheat,2007,"14,031",216,"1,063",20.12
Iraq,Maize,2008,"23,492",216,"1,246",24.09
Iraq,Maize,2008,"23,492",216,"1,246",20.46
Iraq,Potatoes,2008,"105,689",216,"1,246",24.09
Iraq,Potatoes,2008,"105,689",216,"1,246",20.46
Iraq,"Rice, paddy",2008,"29,281",216,"1,246",24.09
Iraq,"Rice, paddy",2008,"29,281",216,"1,246",20.46
Iraq,Sorghum,2008,"9,791",216,"1,246",24.09
Iraq,Sorghum,2008,"9,791",216,"1,246",20.46
Iraq,Soybeans,2008,"9,016",216,"1,246",24.09
Iraq,Soybeans,2008,"9,016",216,"1,246",20.46
Iraq,Wheat,2008,"13,678",216,"1,246",24.09
Iraq,Wheat,2008,"13,678",216,"1,246",20.46
Iraq,Maize,2009,"20,878",216,"1,429",23.87
Iraq,Maize,2009,"20,878",216,"1,429",20.26
Iraq,Potatoes,2009,"113,307",216,"1,429",23.87
Iraq,Potatoes,2009,"113,307",216,"1,429",20.26
Iraq,"Rice, paddy",2009,"31,511",216,"1,429",23.87
Iraq,"Rice, paddy",2009,"31,511",216,"1,429",20.26
Iraq,Sorghum,2009,"14,279",216,"1,429",23.87
Iraq,Sorghum,2009,"14,279",216,"1,429",20.26
Iraq,Soybeans,2009,"8,846",216,"1,429",23.87
Iraq,Soybeans,2009,"8,846",216,"1,429",20.26
Iraq,Wheat,2009,"18,756",216,"1,429",23.87
Iraq,Wheat,2009,"18,756",216,"1,429",20.26
Iraq,Maize,2010,"23,586",216,"1,613",25.49
Iraq,Maize,2010,"23,586",216,"1,613",21.97
Iraq,Potatoes,2010,"157,177",216,"1,613",25.49
Iraq,Potatoes,2010,"157,177",216,"1,613",21.97
Iraq,"Rice, paddy",2010,"32,482",216,"1,613",25.49
Iraq,"Rice, paddy",2010,"32,482",216,"1,613",21.97
Iraq,Sorghum,2010,"29,960",216,"1,613",25.49
Iraq,Sorghum,2010,"29,960",216,"1,613",21.97
Iraq,Soybeans,2010,"8,675",216,"1,613",25.49
Iraq,Soybeans,2010,"8,675",216,"1,613",21.97
Iraq,Wheat,2010,"19,872",216,"1,613",25.49
Iraq,Wheat,2010,"19,872",216,"1,613",21.97
Iraq,Maize,2011,"26,077",216,"1,796",23.44
Iraq,Maize,2011,"26,077",216,"1,796",19.78
Iraq,Potatoes,2011,"137,820",216,"1,796",23.44
Iraq,Potatoes,2011,"137,820",216,"1,796",19.78
Iraq,"Rice, paddy",2011,"35,762",216,"1,796",23.44
Iraq,"Rice, paddy",2011,"35,762",216,"1,796",19.78
Iraq,Sorghum,2011,"31,873",216,"1,796",23.44
Iraq,Sorghum,2011,"31,873",216,"1,796",19.78
Iraq,Soybeans,2011,"8,504",216,"1,796",23.44
Iraq,Soybeans,2011,"8,504",216,"1,796",19.78
Iraq,Wheat,2011,"19,552",216,"1,796",23.44
Iraq,Wheat,2011,"19,552",216,"1,796",19.78
Iraq,Maize,2012,"33,444",216,"1,979",24.34
Iraq,Maize,2012,"33,444",216,"1,979",20.7
Iraq,Potatoes,2012,"134,713",216,"1,979",24.34
Iraq,Potatoes,2012,"134,713",216,"1,979",20.7
Iraq,"Rice, paddy",2012,"45,468",216,"1,979",24.34
Iraq,"Rice, paddy",2012,"45,468",216,"1,979",20.7
Iraq,Sorghum,2012,"7,314",216,"1,979",24.34
Iraq,Sorghum,2012,"7,314",216,"1,979",20.7
Iraq,Soybeans,2012,"8,334",216,"1,979",24.34
Iraq,Soybeans,2012,"8,334",216,"1,979",20.7
Iraq,Wheat,2012,"24,181",216,"1,979",24.34
Iraq,Wheat,2012,"24,181",216,"1,979",20.7
Iraq,Maize,2013,"42,214",216,"2,163",25.14
Iraq,Maize,2013,"42,214",216,"2,163",21.77
Iraq,Potatoes,2013,"170,599",216,"2,163",25.14
Iraq,Potatoes,2013,"170,599",216,"2,163",21.77
Iraq,"Rice, paddy",2013,"47,162",216,"2,163",25.14
Iraq,"Rice, paddy",2013,"47,162",216,"2,163",21.77
Iraq,Sorghum,2013,"19,215",216,"2,163",25.14
Iraq,Sorghum,2013,"19,215",216,"2,163",21.77
Iraq,Soybeans,2013,"8,163",216,"2,163",25.14
Iraq,Soybeans,2013,"8,163",216,"2,163",21.77
Iraq,Wheat,2013,"23,068",216,"2,163",25.14
Iraq,Wheat,2013,"23,068",216,"2,163",21.77
Ireland,Potatoes,1990,"248,971","1,118","2,014",9.59
Ireland,Wheat,1990,"85,307","1,118","2,014",9.59
Ireland,Potatoes,1991,"278,537","1,118","2,014",9.07
Ireland,Wheat,1991,"78,646","1,118","2,014",9.07
Ireland,Potatoes,1992,"288,688","1,118","2,014",9.07
Ireland,Wheat,1992,"78,808","1,118","2,014",9.07
Ireland,Potatoes,1993,"263,426","1,118","2,014",8.85
Ireland,Wheat,1993,"68,056","1,118","2,014",8.85
Ireland,Potatoes,1994,"300,000","1,118","2,014",9.13
Ireland,Wheat,1994,"77,193","1,118","2,014",9.13
Ireland,Potatoes,1995,"275,893","1,118","2,152",9.75
Ireland,Wheat,1995,"82,461","1,118","2,152",9.75
Ireland,Potatoes,1996,"301,646","1,118","1,577",8.85
Ireland,Wheat,1996,"89,965","1,118","1,577",8.85
Ireland,Potatoes,1997,"259,341","1,118","2,201",9.95
Ireland,Wheat,1997,"77,210","1,118","2,201",9.95
Ireland,Potatoes,1998,"260,541","1,118","2,257",9.71
Ireland,Wheat,1998,"80,310","1,118","2,257",9.71
Ireland,Potatoes,1999,"319,429","1,118","1,930",9.75
Ireland,Wheat,1999,"87,665","1,118","1,930",9.75
Ireland,Potatoes,2000,"336,889","1,118","1,942",9.43
Ireland,Wheat,2000,"94,538","1,118","1,942",9.43
Ireland,Potatoes,2001,"333,986","1,118","2,334",9.27
Ireland,Wheat,2001,"90,601","1,118","2,334",9.27
Ireland,Potatoes,2002,"336,753","1,118","2,614",9.75
Ireland,Wheat,2002,"84,440","1,118","2,614",9.75
Ireland,Potatoes,2004,"415,188","1,118","2,978",9.77
Ireland,Wheat,2004,"99,241","1,118","2,978",9.77
Ireland,Potatoes,2005,"346,780","1,118","2,625",9.91
Ireland,Wheat,2005,"84,317","1,118","2,625",9.91
Ireland,Potatoes,2006,"332,957","1,118","2,767",10
Ireland,Wheat,2006,"91,543","1,118","2,767",10
Ireland,Potatoes,2007,"341,026","1,118","3,083",10.11
Ireland,Wheat,2007,"84,626","1,118","3,083",10.11
Ireland,Potatoes,2008,"307,946","1,118","2,790",9.42
Ireland,Wheat,2008,"89,684","1,118","2,790",9.42
Ireland,Potatoes,2009,"275,492","1,118","2,268",9.47
Ireland,Wheat,2009,"81,669","1,118","2,268",9.47
Ireland,Potatoes,2010,"343,934","1,118","2,529",8.38
Ireland,Wheat,2010,"86,015","1,118","2,529",8.38
Ireland,Potatoes,2011,"342,404","1,118","3,664",9.76
Ireland,Wheat,2011,"98,641","1,118","3,664",9.76
Ireland,Potatoes,2012,"257,778","1,118","2,925",9.28
Ireland,Wheat,2012,"72,235","1,118","2,925",9.28
Ireland,Potatoes,2013,"383,271","1,118","2,951",9.28
Ireland,Wheat,2013,"89,983","1,118","2,951",9.28
Italy,Maize,1990,"76,375",832,"100,596",7.97
Italy,Maize,1990,"76,375",832,"100,596",12.83
